1723	-0.086100 -0.066000 -0.028200 0.573514 -0.819178 0.005365 -0.018511 -0.006405 0.999839 -0.819597 -0.572665 -0.017147 -0.005860
1721	-0.086100 -0.066000 -0.028200 0.018511 0.006405 -0.999839 0.573514 -0.819178 0.005365 -0.819597 -0.572665 -0.017147 0.999018
1732	-0.063200 -0.090500 -0.027800 0.021700 0.031382 -0.999300 0.813237 -0.581932 -0.000564 -0.587968 -0.807802 -0.041717 -0.005975
1733	-0.063200 -0.090500 -0.027800 0.813237 -0.581932 -0.000564 -0.021700 -0.031382 0.999300 -0.587968 -0.807802 -0.041717 -0.005127
1731	-0.063200 -0.090500 -0.027800 0.021700 0.031382 -0.999300 0.813237 -0.581932 -0.000564 -0.587968 -0.807802 -0.041717 0.993384
1743	-0.048900 -0.099400 -0.062100 -0.015514 -0.022493 -0.999627 0.883577 -0.468368 -0.003166 -0.465370 -0.884809 0.023086 -0.004805
1742	-0.048900 -0.099400 -0.062100 0.883577 -0.468368 -0.003166 0.015514 0.022493 0.999627 -0.465370 -0.884809 0.023086 -0.001083
1741	-0.048900 -0.099400 -0.062100 -0.015514 -0.022493 -0.999627 0.883577 -0.468368 -0.003166 -0.465370 -0.884809 0.023086 0.991745
1813	-0.078600 -0.028700 0.069600 -0.615457 -0.040113 -0.787149 0.251348 -0.956602 -0.147788 -0.747358 -0.282813 0.601224 -0.001602
1812	-0.078600 -0.028700 0.069600 0.251348 -0.956602 -0.147788 0.615457 0.040113 0.787149 -0.747358 -0.282813 0.601224 -0.002889
1811	-0.078600 -0.028700 0.069600 -0.615457 -0.040113 -0.787149 0.251348 -0.956602 -0.147788 -0.747358 -0.282813 0.601224 1.045672
1822	-0.051800 -0.027700 0.092700 -0.858260 0.025743 -0.512622 0.112873 -0.964780 -0.237611 -0.498681 -0.263768 0.825676 -0.001466
1823	-0.051800 -0.027700 0.092700 0.112873 -0.964780 -0.237611 0.858260 -0.025743 0.512622 -0.498681 -0.263768 0.825676 -0.004372
1821	-0.051800 -0.027700 0.092700 -0.858260 0.025743 -0.512622 0.112873 -0.964780 -0.237611 -0.498681 -0.263768 0.825676 0.995484
1832	-0.018100 -0.054200 0.092300 0.071171 -0.839018 -0.539512 0.989045 -0.010738 0.147222 -0.131999 -0.537963 0.832561 -0.004897
1833	-0.018100 -0.054200 0.092300 0.989045 -0.010738 0.147222 -0.071171 0.839018 0.539512 -0.131999 -0.537963 0.832561 -0.002180
1831	-0.018100 -0.054200 0.092300 0.071171 -0.839018 -0.539512 0.989045 -0.010738 0.147222 -0.131999 -0.537963 0.832561 0.987880
1843	-0.055200 -0.062700 0.070700 -0.371917 -0.485257 -0.791330 0.774762 -0.631786 0.023303 -0.492799 -0.587553 0.641811 -0.003790
1842	-0.055200 -0.062700 0.070700 0.774762 -0.631786 0.023303 0.371917 0.485257 0.791330 -0.492799 -0.587553 0.641811 -0.002848
1841	-0.055200 -0.062700 0.070700 -0.371917 -0.485257 -0.791330 0.774762 -0.631786 0.023303 -0.492799 -0.587553 0.641811 0.996766
1912	-0.051300 -0.086100 0.039700 -0.157854 -0.307477 -0.938332 0.885570 -0.464495 0.003267 -0.445641 -0.829515 0.336486 -0.002665
1913	-0.051300 -0.086100 0.039700 0.885570 -0.464495 0.003267 0.157854 0.307477 0.938332 -0.445641 -0.829515 0.336486 -0.004396
1911	-0.051300 -0.086100 0.039700 -0.157854 -0.307477 -0.938332 0.885570 -0.464495 0.003267 -0.445641 -0.829515 0.336486 1.014287
1923	-0.033500 -0.103300 0.006200 -0.047539 -0.152030 -0.987232 0.958823 -0.284015 -0.002437 -0.277941 -0.949005 0.148758 -0.003423
1922	-0.033500 -0.103300 0.006200 0.958823 -0.284015 -0.002437 0.047539 0.152030 0.987232 -0.277941 -0.949005 0.148758 0.000296
1921	-0.033500 -0.103300 0.006200 -0.047539 -0.152030 -0.987232 0.958823 -0.284015 -0.002437 -0.277941 -0.949005 0.148758 0.992815
1932	-0.033100 -0.105100 -0.027800 0.006898 0.019193 -0.999797 0.957761 -0.287565 0.001084 -0.296040 -0.954813 -0.025649 -0.003273
1933	-0.033100 -0.105100 -0.027800 0.957761 -0.287565 0.001084 -0.006898 -0.019193 0.999797 -0.296040 -0.954813 -0.025649 -0.004486
1931	-0.033100 -0.105100 -0.027800 0.006898 0.019193 -0.999797 0.957761 -0.287565 0.001084 -0.296040 -0.954813 -0.025649 1.006838
1943	-0.063600 -0.088400 0.006000 -0.061385 -0.082300 -0.994716 0.802625 -0.596494 -0.000133 -0.592981 -0.798161 0.106276 -0.004967
1942	-0.063600 -0.088400 0.006000 0.802625 -0.596494 -0.000133 0.061385 0.082300 0.994716 -0.592981 -0.798161 0.106276 -0.003003
1941	-0.063600 -0.088400 0.006000 -0.061385 -0.082300 -0.994716 0.802625 -0.596494 -0.000133 -0.592981 -0.798161 0.106276 1.003573
2013	-0.018600 -0.080100 0.069000 -0.000935 -0.619940 -0.784648 0.992566 -0.096194 0.074806 -0.121333 -0.772229 0.623644 -0.004224
2012	-0.018600 -0.080100 0.069000 0.992566 -0.096194 0.074806 0.000935 0.619940 0.784648 -0.121333 -0.772229 0.623644 -0.001163
2011	-0.018600 -0.080100 0.069000 -0.000935 -0.619940 -0.784648 0.992566 -0.096194 0.074806 -0.121333 -0.772229 0.623644 0.993778
2023	0.018600 -0.080200 0.068900 0.000653 -0.622150 -0.782898 0.986661 0.128014 -0.100873 0.162835 -0.771885 0.614536 -0.003458
2022	0.018600 -0.080200 0.068900 0.986661 0.128014 -0.100873 -0.000653 0.622150 0.782898 0.162835 -0.771885 0.614536 -0.005015
2021	0.018600 -0.080200 0.068900 0.000653 -0.622150 -0.782898 0.986661 0.128014 -0.100873 0.162835 -0.771885 0.614536 0.994893
2032	0.016900 -0.097200 0.039700 0.000271 -0.376528 -0.926464 0.988881 0.137872 -0.055738 0.147133 -0.918341 0.367392 -0.004178
2033	0.016900 -0.097200 0.039700 0.988881 0.137872 -0.055738 -0.000271 0.376528 0.926464 0.147133 -0.918341 0.367392 -0.005110
2031	0.016900 -0.097200 0.039700 0.000271 -0.376528 -0.926464 0.988881 0.137872 -0.055738 0.147133 -0.918341 0.367392 0.997592
2042	-0.017000 -0.097200 0.039700 -0.000746 -0.375399 -0.926823 0.990266 -0.129262 0.051617 -0.140232 -0.920290 0.365219 -0.000870
2043	-0.017000 -0.097200 0.039700 0.990266 -0.129262 0.051617 0.000746 0.375399 0.926823 -0.140232 -0.920290 0.365219 -0.005335
2041	-0.017000 -0.097200 0.039700 -0.000746 -0.375399 -0.926823 0.990266 -0.129262 0.051617 -0.140232 -0.920290 0.365219 1.003663
2113	0.000000 -0.108600 0.007000 -0.000278 -0.160173 -0.987089 0.999792 0.021657 -0.003809 0.020519 -0.987619 0.155503 -0.003695
2112	0.000000 -0.108600 0.007000 0.999792 0.021657 -0.003809 0.000278 0.160173 0.987089 0.020519 -0.987619 0.155503 -0.003087
2111	0.000000 -0.108600 0.007000 -0.000278 -0.160173 -0.987089 0.999792 0.021657 -0.003809 0.020519 -0.987619 0.155503 1.000328
2122	0.000000 -0.110600 -0.027500 -0.000004 0.041994 -0.999146 0.999980 0.006314 0.000278 0.010151 -0.999179 -0.039114 -0.002881
2123	0.000000 -0.110600 -0.027500 0.999980 0.006314 0.000278 0.000004 -0.041994 0.999146 0.010151 -0.999179 -0.039114 -0.007430
2121	0.000000 -0.110600 -0.027500 -0.000004 0.041994 -0.999146 0.999980 0.006314 0.000278 0.010151 -0.999179 -0.039114 0.998455
2133	0.017000 -0.109800 -0.061800 0.009680 -0.013670 -0.999859 0.986939 0.160897 0.007419 0.159027 -0.987191 0.012319 -0.006923
2132	0.017000 -0.109800 -0.061800 0.986939 0.160897 0.007419 -0.009680 0.013670 0.999859 0.159027 -0.987191 0.012319 -0.002111
2131	0.017000 -0.109800 -0.061800 0.009680 -0.013670 -0.999859 0.986939 0.160897 0.007419 0.159027 -0.987191 0.012319 0.998340
2143	-0.017100 -0.109800 -0.061900 -0.006011 -0.011228 -0.999919 0.980552 -0.196102 -0.003657 -0.199145 -0.979744 0.020396 -0.005044
2142	-0.017100 -0.109800 -0.061900 0.980552 -0.196102 -0.003657 0.006011 0.011228 0.999919 -0.199145 -0.979744 0.020396 -0.003974
2141	-0.017100 -0.109800 -0.061900 -0.006011 -0.011228 -0.999919 0.980552 -0.196102 -0.003657 -0.199145 -0.979744 0.020396 0.999335
2212	0.051700 -0.027600 0.092800 0.862326 0.025770 -0.505631 0.110637 0.964976 0.237868 0.497816 -0.257624 0.828134 -0.000861
2213	0.051700 -0.027600 0.092800 0.110637 0.964976 0.237868 -0.862326 -0.025770 0.505631 0.497816 -0.257624 0.828134 -0.004237
2211	0.051700 -0.027600 0.092800 0.862326 0.025770 -0.505631 0.110637 0.964976 0.237868 0.497816 -0.257624 0.828134 1.010912
2223	0.078600 -0.028400 0.069800 0.630607 -0.043776 -0.774867 0.227304 0.964978 0.130525 0.744472 -0.256177 0.616548 -0.002273
2222	0.078600 -0.028400 0.069800 0.227304 0.964978 0.130525 -0.630607 0.043776 0.774867 0.744472 -0.256177 0.616548 -0.002640
2221	0.078600 -0.028400 0.069800 0.630607 -0.043776 -0.774867 0.227304 0.964978 0.130525 0.744472 -0.256177 0.616548 1.010668
2233	0.055300 -0.062800 0.070600 0.370016 -0.484784 -0.792510 0.764752 0.643247 -0.036466 0.522177 -0.590120 0.615699 -0.002844
2232	0.055300 -0.062800 0.070600 0.764752 0.643247 -0.036466 -0.370016 0.484784 0.792510 0.522177 -0.590120 0.615699 -0.001504
2231	0.055300 -0.062800 0.070600 0.370016 -0.484784 -0.792510 0.764752 0.643247 -0.036466 0.522177 -0.590120 0.615699 1.021289
2242	0.018200 -0.054200 0.092200 -0.069894 -0.841288 -0.536008 0.989611 0.009177 -0.143475 0.135621 -0.538960 0.831336 -0.004038
2243	0.018200 -0.054200 0.092200 0.989611 0.009177 -0.143475 0.069894 0.841288 0.536008 0.135621 -0.538960 0.831336 -0.005063
2241	0.018200 -0.054200 0.092200 -0.069894 -0.841288 -0.536008 0.989611 0.009177 -0.143475 0.135621 -0.538960 0.831336 1.025644
2312	0.051300 -0.086100 0.039700 0.151835 -0.300054 -0.941820 0.880141 0.474620 -0.009349 0.457084 -0.824792 0.332845 -0.001962
2313	0.051300 -0.086100 0.039700 0.880141 0.474620 -0.009349 -0.151835 0.300054 0.941820 0.457084 -0.824792 0.332845 -0.004273
2311	0.051300 -0.086100 0.039700 0.151835 -0.300054 -0.941820 0.880141 0.474620 -0.009349 0.457084 -0.824792 0.332845 1.001331
2323	0.063700 -0.088400 0.006200 0.056778 -0.071808 -0.995802 0.806456 0.591291 0.003396 0.594872 -0.798658 0.090929 -0.005630
2322	0.063700 -0.088400 0.006200 0.806456 0.591291 0.003396 -0.056778 0.071808 0.995802 0.594872 -0.798658 0.090929 0.000094
2321	0.063700 -0.088400 0.006200 0.056778 -0.071808 -0.995802 0.806456 0.591291 0.003396 0.594872 -0.798658 0.090929 0.993699
2332	0.033000 -0.105100 -0.027700 -0.006163 0.027119 -0.999612 0.947474 0.319821 0.002822 0.316887 -0.948184 -0.022556 -0.001939
2333	0.033000 -0.105100 -0.027700 0.947474 0.319821 0.002822 0.006163 -0.027119 0.999612 0.316887 -0.948184 -0.022556 -0.004835
2331	0.033000 -0.105100 -0.027700 -0.006163 0.027119 -0.999612 0.947474 0.319821 0.002822 0.316887 -0.948184 -0.022556 1.008212
2343	0.033300 -0.103400 0.006300 0.039941 -0.118652 -0.992132 0.948136 0.317898 0.000155 0.313216 -0.941092 0.127401 -0.004908
2342	0.033300 -0.103400 0.006300 0.948136 0.317898 0.000155 -0.039941 0.118652 0.992132 0.313216 -0.941092 0.127401 -0.001768
2341	0.033300 -0.103400 0.006300 0.039941 -0.118652 -0.992132 0.948136 0.317898 0.000155 0.313216 -0.941092 0.127401 1.002485
2412	0.095200 -0.030600 0.039200 0.324021 -0.063607 -0.943889 0.303846 0.951874 0.040177 0.895650 -0.302876 0.325679 0.000416
2413	0.095200 -0.030600 0.039200 0.303846 0.951874 0.040177 -0.323999 0.063600 0.943897 0.895650 -0.302876 0.325679 -0.003687
2411	0.095200 -0.030600 0.039200 0.324021 -0.063607 -0.943889 0.303846 0.951874 0.040177 0.895650 -0.302876 0.325679 0.996315
2423	0.101700 -0.033800 0.005800 0.064329 -0.027715 -0.997544 0.314125 0.949371 -0.006091 0.946516 -0.313563 0.075951 -0.004040
2422	0.101700 -0.033800 0.005800 0.314125 0.949371 -0.006091 -0.064329 0.027715 0.997544 0.946516 -0.313563 0.075951 -0.001822
2421	0.101700 -0.033800 0.005800 0.064329 -0.027715 -0.997544 0.314125 0.949371 -0.006091 0.946516 -0.313563 0.075951 0.993249
2433	0.086600 -0.063900 0.005600 0.060345 -0.044960 -0.997165 0.546610 0.837346 -0.004641 0.833515 -0.547207 0.076175 -0.007714
2432	0.086600 -0.063900 0.005600 0.546610 0.837346 -0.004641 -0.060345 0.044960 0.997165 0.833515 -0.547207 0.076175 0.000343
2431	0.086600 -0.063900 0.005600 0.060345 -0.044960 -0.997165 0.546610 0.837346 -0.004641 0.833515 -0.547207 0.076175 1.002054
2442	0.078100 -0.062900 0.039400 0.259606 -0.203578 -0.944082 0.593679 0.804637 -0.010186 0.762421 -0.558086 0.327490 -0.002806
2443	0.078100 -0.062900 0.039400 0.593679 0.804637 -0.010186 -0.259606 0.203578 0.944082 0.762421 -0.558086 0.327490 -0.003621
2441	0.078100 -0.062900 0.039400 0.259606 -0.203578 -0.944082 0.593679 0.804637 -0.010186 0.762421 -0.558086 0.327490 0.997714
2512	0.063000 -0.090600 -0.027600 -0.023646 0.038905 -0.998971 0.805005 0.593255 0.003999 0.601892 -0.797311 -0.044886 -0.000573
2513	0.063000 -0.090600 -0.027600 0.805005 0.593255 0.003999 0.023646 -0.038905 0.998971 0.601892 -0.797311 -0.044886 -0.005113
2511	0.063000 -0.090600 -0.027600 -0.023646 0.038905 -0.998971 0.805005 0.593255 0.003999 0.601892 -0.797311 -0.044886 1.007412
2522	0.086100 -0.066100 -0.028000 -0.024950 0.014199 -0.999556 0.557957 0.829867 -0.002170 0.828557 -0.559339 -0.024911 -0.004739
2523	0.086100 -0.066100 -0.028000 0.557957 0.829867 -0.002170 0.024950 -0.014199 0.999556 0.828557 -0.559339 -0.024911 -0.004698
2521	0.086100 -0.066100 -0.028000 -0.024950 0.014199 -0.999556 0.557957 0.829867 -0.002170 0.828557 -0.559339 -0.024911 0.990846
2533	0.075700 -0.079800 -0.062000 0.016322 -0.002870 -0.999862 0.704577 0.709574 0.009536 0.713198 -0.700802 0.014774 -0.003958
2532	0.075700 -0.079800 -0.062000 0.704577 0.709574 0.009536 -0.016322 0.002870 0.999862 0.713198 -0.700802 0.014774 -0.000878
2531	0.075700 -0.079800 -0.062000 0.016322 -0.002870 -0.999862 0.704577 0.709574 0.009536 0.713198 -0.700802 0.014774 1.004970
2543	0.048800 -0.099400 -0.062100 0.011759 -0.008620 -0.999894 0.908083 0.418885 0.007142 0.422207 -0.906400 0.012726 -0.006974
2542	0.048800 -0.099400 -0.062100 0.908083 0.418885 0.007142 -0.011759 0.008620 0.999894 0.422207 -0.906400 0.012726 -0.001906
2541	0.048800 -0.099400 -0.062100 0.011759 -0.008620 -0.999894 0.908083 0.418885 0.007142 0.422207 -0.906400 0.012726 0.994316
2612	0.108700 -0.003300 -0.028000 -0.014750 0.002970 -0.999916 0.068125 0.997675 0.001930 0.997245 -0.072842 -0.013228 -0.001150
2613	0.108700 -0.003300 -0.028000 0.068125 0.997675 0.001930 0.014750 -0.002970 0.999916 0.997245 -0.072842 -0.013228 -0.004246
2611	0.108700 -0.003300 -0.028000 -0.014750 0.002970 -0.999916 0.068125 0.997675 0.001930 0.997245 -0.072842 -0.013228 1.004642
2623	0.106800 -0.020600 -0.062100 0.030284 0.000594 -0.999541 0.227274 0.973774 0.007444 0.975159 -0.220677 0.018790 -0.003651
2622	0.106800 -0.020600 -0.062100 0.227274 0.973774 0.007444 -0.030284 -0.000594 0.999541 0.975159 -0.220677 0.018790 -0.004940
2621	0.106800 -0.020600 -0.062100 0.030284 0.000594 -0.999541 0.227274 0.973774 0.007444 0.975159 -0.220677 0.018790 1.004877
2633	0.095100 -0.052400 -0.062000 0.021941 -0.000365 -0.999759 0.478305 0.878149 0.010130 0.874742 -0.484282 0.016795 -0.002557
2632	0.095100 -0.052400 -0.062000 0.478305 0.878149 0.010130 -0.021941 0.000365 0.999759 0.874742 -0.484282 0.016795 0.000782
2631	0.095100 -0.052400 -0.062000 0.021941 -0.000365 -0.999759 0.478305 0.878149 0.010130 0.874742 -0.484282 0.016795 1.012229
2642	0.101700 -0.036100 -0.027800 -0.027386 0.005189 -0.999582 0.325629 0.945489 -0.004033 0.942972 -0.331879 -0.025400 -0.003904
2643	0.101700 -0.036100 -0.027800 0.325629 0.945489 -0.004033 0.027386 -0.005189 0.999582 0.942972 -0.331879 -0.025400 -0.005501
2641	0.101700 -0.036100 -0.027800 -0.027386 0.005189 -0.999582 0.325629 0.945489 -0.004033 0.942972 -0.331879 -0.025400 1.011623
